dst,size,time
10,52,1524634941233029
10,52,1524634941233060
10,52,1524634941233112
10,52,1524634941233140
10,52,1524634941233175
10,52,1524634941233222
10,52,1524634941233260
10,52,1524634941233296
10,52,1524634941233346
10,52,1524634941233385
10,52,1524634941233432
10,52,1524634941233458
10,52,1524634941233482
10,52,1524634941233550
10,52,1524634941233603
10,52,1524634941233628
10,52,1524634941233653
10,52,1524634941233689
10,52,1524634941233724
10,52,1524634941233766
10,6556,1524634941233828
10,6556,1524634941233860
10,6556,1524634941255990
10,6556,1524634941256018
10,6556,1524634941256046
10,6556,1524634941256074
10,6556,1524634941256103
10,6556,1524634941256140
10,6556,1524634941256167
10,6556,1524634941256193
10,6460,1524634941256225
10,6556,1524634941256252
10,6556,1524634941256294
10,6556,1524634941256345
10,6556,1524634941256373
10,6556,1524634941256403
10,6556,1524634941256434
10,6556,1524634941256462
10,6556,1524634941256501
10,6556,1524634941256530
10,6556,1524634941256559
10,6556,1524634941256588
10,6556,1524634941256714
10,6556,1524634941256783
10,6556,1524634941256856
10,6556,1524634941256884
10,6556,1524634941256916
10,6556,1524634941257000
10,6556,1524634941257062
10,6556,1524634941257099
10,6556,1524634941257128
10,6556,1524634941257188
10,6556,1524634941257226
10,6556,1524634941257298
10,6556,1524634941257350
10,6556,1524634941257378
10,6556,1524634941257410
10,6556,1524634941257475
10,6556,1524634941257525
10,6556,1524634941257573
10,6556,1524634941257618
10,6556,1524634941257649
10,6556,1524634941289258
10,6556,1524634941289344
10,6556,1524634941289400
10,6556,1524634941289442
10,6556,1524634941329414
10,6556,1524634941329535
10,6556,1524634941329576
10,6556,1524634941329602
10,6460,1524634941329630
10,6556,1524634941329837
10,6556,1524634941329884
10,6556,1524634941329943
10,6556,1524634941329986
10,6556,1524634941330035
10,6556,1524634941330160
10,6556,1524634941330188
10,6556,1524634941330272
10,6556,1524634941330312
10,6556,1524634941330374
10,6556,1524634941330425
10,6556,1524634941330494
10,6556,1524634941330532
10,6556,1524634941330556
10,6556,1524634941330663
10,6556,1524634941330713
10,6556,1524634941330738
10,6556,1524634941330770
10,6556,1524634941330841
10,6556,1524634941330965
10,6556,1524634941330990
10,6556,1524634941331018
10,6556,1524634941331042
10,6556,1524634941331143
10,6556,1524634941331228
10,6556,1524634941331283
10,16,1524634941331680
10,16,1524634941331776
10,16,1524634941331888
10,16,1524634941331925
10,16,1524634941331947
10,16,1524634941364421
10,16,1524634941364450
10,16,1524634941364472
10,16,1524634941364568
10,16,1524634941364589
10,0,1524634941364620
10,0,1524634941364645
10,0,1524634941364666
10,0,1524634941364753
10,0,1524634941364807
10,0,1524634941364830
10,0,1524634941364874
10,0,1524634941364898
10,16,1524634941364919
10,16,1524634941364940
10,16,1524634941364961
10,16,1524634941365009
10,16,1524634941365032
10,16,1524634941365094
10,16,1524634941365117
10,16,1524634941365138
10,16,1524634941365166
10,16,1524634941365188
10,16,1524634941365258
10,16,1524634941365297
10,16,1524634941365343
10,16,1524634941365365
10,16,1524634941365386
10,16,1524634941365413
10,16,1524634941365452
10,16,1524634941365515
10,16,1524634941365537
10,16,1524634941365558
10,16,1524634941365592
10,16,1524634941365615
10,16,1524634941365636
10,16,1524634941365657
10,16,1524634941365678
10,16,1524634941365699
10,16,1524634941365745
10,16,1524634941365790
10,16,1524634941365821
10,16,1524634941365900
10,16,1524634941365935
10,16,1524634941365956
10,0,1524634941365976
10,0,1524634941366005
10,0,1524634941366026
10,0,1524634941366046
10,0,1524634941366067
10,0,1524634941366088
10,0,1524634941366118
10,0,1524634941366144
10,16,1524634941366165
10,16,1524634941366186
10,16,1524634941366238
10,16,1524634941366259
10,16,1524634941366324
10,16,1524634941366346
10,16,1524634941366368
10,16,1524634941366392
10,16,1524634941366429
10,16,1524634941366449
10,16,1524634941366470
10,16,1524634941366492
10,16,1524634941366516
10,16,1524634941366536
10,16,1524634941366564
10,16,1524634941366588
10,16,1524634941366610
10,16,1524634941366632
10,16,1524634941366654
10,16,1524634941366686
10,16,1524634941366711
10,16,1524634941366735
10,16,1524634941366770
10,16,1524634941366806
10,16,1524634941366840
10,16,1524634941366863
10,16,1524634941366885
10,16,1524634941366906
10,16,1524634941366958
10,0,1524634941366980
10,0,1524634941367000
10,0,1524634941367022
10,0,1524634941367043
10,0,1524634941367070
10,0,1524634941367091
10,0,1524634941367145
10,0,1524634941367166
10,16,1524634941367207
10,16,1524634941367228
10,16,1524634941367250
10,16,1524634941367274
10,16,1524634941367297
10,16,1524634941367319
10,16,1524634941367342
10,16,1524634941367381
10,16,1524634941367406
10,16,1524634941367426
10,16,1524634941367479
10,16,1524634941367512
10,16,1524634941367533
10,16,1524634941367559
10,16,1524634941367583
10,16,1524634941367627
10,16,1524634941367658
10,16,1524634941367691
10,16,1524634941367715
10,16,1524634941367750
10,16,1524634941367772
10,16,1524634941367806
10,16,1524634941367836
10,16,1524634941367858
10,16,1524634941367880
10,16,1524634941367900
10,16,1524634941367921
10,16,1524634941367942
10,16,1524634941367963
10,16,1524634941367988
10,16,1524634941368023
10,16,1524634941368045
10,0,1524634941368098
10,0,1524634941368138
10,0,1524634941368158
10,0,1524634941368179
10,0,1524634941368208
10,0,1524634941368229
10,0,1524634941368252
10,0,1524634941368284
10,16,1524634941368350
10,16,1524634941368391
10,16,1524634941368417
10,16,1524634941368438
10,16,1524634941368515
10,16,1524634941368538
10,16,1524634941368572
10,16,1524634941368600
10,16,1524634941368622
10,16,1524634941368642
10,16,1524634941368663
10,16,1524634941368690
10,16,1524634941368714
10,16,1524634941368746
10,16,1524634941368783
10,16,1524634941368806
10,16,1524634941368831
10,16,1524634941368855
10,16,1524634941368876
10,14748,1524634941368912
10,14748,1524634941368975
10,14748,1524634941369008
10,14748,1524634941369044
10,14748,1524634941369111
10,14748,1524634941369190
10,14748,1524634941369230
10,14748,1524634941369378
10,14748,1524634941369434
10,14748,1524634941369565
10,14652,1524634941369616
10,14748,1524634941369723
10,14748,1524634941369790
10,14748,1524634941369832
10,14748,1524634941369884
10,14748,1524634941369983
10,14748,1524634941370032
10,14748,1524634941370138
10,14748,1524634941370281
10,14748,1524634941370327
10,14748,1524634941370398
10,14748,1524634941370532
10,14748,1524634941370606
10,14748,1524634941370727
10,14748,1524634941370784
10,14748,1524634941370889
10,14748,1524634941370962
10,14748,1524634941371124
10,14748,1524634941371167
10,14748,1524634941371256
10,14748,1524634941371349
10,14748,1524634941371412
10,14748,1524634941371470
10,14748,1524634941371623
10,14748,1524634941371699
10,14748,1524634941371765
10,14748,1524634941371849
10,14748,1524634941371989
10,14748,1524634941372031
10,14748,1524634941372148
10,14748,1524634941372203
10,14748,1524634941372275
10,14748,1524634941372373
10,14748,1524634941372457
10,14748,1524634941372484
10,14748,1524634941372551
10,14748,1524634941372677
10,14748,1524634941372805
10,14748,1524634941372870
10,14748,1524634941372973
10,14652,1524634941373014
10,14748,1524634941373093
10,14748,1524634941373135
10,14748,1524634941373200
10,14748,1524634941373291
10,14748,1524634941373356
10,14748,1524634941373396
10,14748,1524634941373454
10,14748,1524634941373523
10,14748,1524634941373782
10,14748,1524634941373858
10,14748,1524634941373923
10,14748,1524634941374024
10,14748,1524634941374197
10,14748,1524634941374386
10,14748,1524634941374425
10,14748,1524634941374462
10,14748,1524634941374520
10,14748,1524634941374590
10,14748,1524634941374775
10,14748,1524634941374930
10,14748,1524634941375005
10,14748,1524634941375085
10,14748,1524634941375130
10,14748,1524634941375188
10,14748,1524634941375237
10,14748,1524634941375305
10,16,1524634941376119
10,16,1524634941376311
10,16,1524634941376340
10,16,1524634941376398
10,16,1524634941376419
10,16,1524634941376550
10,16,1524634941376571
10,16,1524634941376592
10,16,1524634941376613
10,16,1524634941376633
10,0,1524634941376654
10,0,1524634941376677
10,0,1524634941376697
10,0,1524634941376724
10,0,1524634941376745
10,0,1524634941376765
10,0,1524634941376790
10,0,1524634941376816
10,16,1524634941376892
10,16,1524634941376925
10,16,1524634941376976
10,16,1524634941376999
10,16,1524634941377038
10,16,1524634941377091
10,16,1524634941377114
10,16,1524634941377136
10,16,1524634941377179
10,16,1524634941377200
10,16,1524634941377222
10,16,1524634941377245
10,16,1524634941377286
10,16,1524634941377308
10,16,1524634941377361
10,16,1524634941377419
10,16,1524634941377452
10,16,1524634941377479
10,16,1524634941377529
10,16,1524634941377553
10,16,1524634941377593
10,16,1524634941377625
10,16,1524634941377646
10,16,1524634941377668
10,16,1524634941377728
10,16,1524634941377749
10,16,1524634941377777
10,16,1524634941377876
10,16,1524634941377907
10,16,1524634941377959
10,16,1524634941377995
10,16,1524634941378016
10,0,1524634941378037
10,0,1524634941378058
10,0,1524634941378079
10,0,1524634941378106
10,0,1524634941378128
10,0,1524634941378149
10,0,1524634941378193
10,0,1524634941378224
10,16,1524634941378256
10,16,1524634941378293
10,16,1524634941378341
10,16,1524634941378365
10,16,1524634941378388
10,16,1524634941378409
10,16,1524634941378443
10,16,1524634941378471
10,16,1524634941378494
10,16,1524634941378515
10,16,1524634941378546
10,16,1524634941378608
10,16,1524634941378630
10,16,1524634941378656
10,16,1524634941378677
10,16,1524634941378699
10,16,1524634941378721
10,16,1524634941378775
10,16,1524634941378819
10,16,1524634941378857
10,16,1524634941378885
10,16,1524634941378930
10,16,1524634941378952
10,16,1524634941378973
10,16,1524634941378995
10,16,1524634941379021
10,16,1524634941379073
10,16,1524634941379121
10,16,1524634941379156
10,0,1524634941379178
10,0,1524634941379199
10,0,1524634941379235
10,0,1524634941379255
10,0,1524634941379276
10,0,1524634941379298
10,0,1524634941379375
10,0,1524634941379400
10,16,1524634941379422
10,16,1524634941379444
10,16,1524634941379505
10,16,1524634941379538
10,16,1524634941379561
10,16,1524634941379582
10,16,1524634941379605
10,16,1524634941379651
10,16,1524634941379673
10,16,1524634941379696
10,16,1524634941379718
10,16,1524634941379750
10,16,1524634941379771
10,16,1524634941379792
10,16,1524634941379817
10,16,1524634941379848
10,16,1524634941379875
10,16,1524634941379897
10,16,1524634941379944
10,16,1524634941380037
10,16,1524634941380058
10,16,1524634941380089
10,16,1524634941380111
10,16,1524634941380132
10,16,1524634941380181
10,16,1524634941380219
10,16,1524634941380252
10,16,1524634941380279
10,16,1524634941380300
10,16,1524634941380320
10,16,1524634941380341
10,16,1524634941380361
10,0,1524634941380384
10,0,1524634941380407
10,0,1524634941380427
10,0,1524634941380448
10,0,1524634941380469
10,0,1524634941380489
10,0,1524634941380510
10,0,1524634941380531
10,16,1524634941380552
10,16,1524634941380573
10,16,1524634941380598
10,16,1524634941380619
10,16,1524634941380641
10,16,1524634941380662
10,16,1524634941380693
10,16,1524634941380765
10,16,1524634941380785
10,16,1524634941380809
10,16,1524634941380885
10,16,1524634941380907
10,16,1524634941380928
10,16,1524634941380949
10,16,1524634941380969
10,16,1524634941380990
10,16,1524634941381012
10,16,1524634941381062
10,16,1524634941381085
10,6556,1524634941381118
10,6556,1524634941381180
10,6556,1524634941381207
10,6556,1524634941381232
10,6556,1524634941381335
10,6556,1524634941381373
10,6556,1524634941381470
10,6556,1524634941381511
10,6556,1524634941381550
10,6556,1524634941381620
10,6460,1524634941381727
10,6556,1524634941381766
10,6556,1524634941381804
10,6556,1524634941381907
10,6556,1524634941381973
10,6556,1524634941382008
10,6556,1524634941382049
10,6556,1524634941382105
10,6556,1524634941382163
10,6556,1524634941382261
10,6556,1524634941382297
10,6556,1524634941382363
10,6556,1524634941382482
10,6556,1524634941382513
10,6556,1524634941382553
10,6556,1524634941382598
10,6556,1524634941382650
10,6556,1524634941382722
10,6556,1524634941382751
10,6556,1524634941382797
10,6556,1524634941382829
10,6556,1524634941382888
10,6556,1524634941382917
10,6556,1524634941382945
10,6556,1524634941382973
10,6556,1524634941383004
10,6556,1524634941383036
10,6556,1524634941383065
10,6556,1524634941383108
10,6556,1524634941383149
10,6556,1524634941383176
10,6556,1524634941383203
10,6556,1524634941383235
10,6556,1524634941383265
10,6556,1524634941383291
10,6556,1524634941383320
10,6556,1524634941383352
10,6556,1524634941383391
10,6556,1524634941383415
10,6556,1524634941383439
10,6460,1524634941383480
10,6556,1524634941383506
10,6556,1524634941383531
10,6556,1524634941383557
10,6556,1524634941383582
10,6556,1524634941383607
10,6556,1524634941383638
10,6556,1524634941383662
10,6556,1524634941383688
10,6556,1524634941383713
10,6556,1524634941383749
10,6556,1524634941383776
10,6556,1524634941383800
10,6556,1524634941383824
10,6556,1524634941383848
10,6556,1524634941383873
10,6556,1524634941383899
10,6556,1524634941383927
10,6556,1524634941383953
10,6556,1524634941383982
10,6556,1524634941384007
10,6556,1524634941384043
10,6556,1524634941384068
10,6556,1524634941384092
10,6556,1524634941384115
10,6556,1524634941384139
10,6556,1524634941384163
10,52,1524634941384535
10,52,1524634941384565
10,52,1524634941384586
10,52,1524634941384612
10,52,1524634941384639
10,52,1524634941384664
10,52,1524634941384693
10,52,1524634941384715
10,52,1524634941384741
10,52,1524634941384763
10,20,1524634941384785
10,52,1524634941384808
10,52,1524634941384829
10,52,1524634941384850
10,52,1524634941384872
10,52,1524634941384894
10,52,1524634941384918
10,52,1524634941384943
10,52,1524634941384970
10,52,1524634941384993
10,52,1524634941385014
10,52,1524634941385036
10,52,1524634941385095
10,52,1524634941385116
10,52,1524634941385140
10,52,1524634941385178
10,52,1524634941385199
10,52,1524634941385221
10,52,1524634941385243
10,52,1524634941385265
10,52,1524634941385287
10,52,1524634941385309
10,52,1524634941385333
10,52,1524634941385355
10,52,1524634941385378
10,52,1524634941385400
10,52,1524634941385421
10,52,1524634941385443
10,52,1524634941385468
10,52,1524634941385490
10,52,1524634941385525
10,52,1524634941385549
10,52,1524634941385571
10,52,1524634941385593
10,52,1524634941385615
10,52,1524634941385637
10,52,1524634941385658
10,52,1524634941385680
10,52,1524634941385702
10,52,1524634941385723
10,20,1524634941385745
10,52,1524634941385766
10,52,1524634941385800
10,52,1524634941385822
10,52,1524634941385843
10,52,1524634941385863
10,52,1524634941385884
10,52,1524634941385905
10,52,1524634941385927
10,52,1524634941385949
10,52,1524634941385969
10,52,1524634941385990
10,52,1524634941386011
10,52,1524634941386031
10,52,1524634941386051
10,52,1524634941386072
10,52,1524634941386096
10,52,1524634941386119
10,52,1524634941386140
10,52,1524634941386162
10,52,1524634941386184
10,52,1524634941386206
10,52,1524634941386228
10,52,1524634941386250
10,52,1524634941386271
10,52,1524634941386294
10,52,1524634941386316
10,52,1524634941386353
10,52,1524634941386395
10,52,1524634941386420
10,52,1524634941386446
10,52,1524634941386467
10,52,1524634941386496
10,52,1524634941386519
10,52,1524634941386540
10,52,1524634941386560
10,52,1524634941386581
10,20,1524634941386605
10,52,1524634941386626
10,52,1524634941386648
10,52,1524634941386670
10,52,1524634941386691
10,52,1524634941386715
10,52,1524634941386738
